year,price,transmission,mileage,fuelType,tax,mpg,engineSize,Brand,Car_Type,High_Performance,vehicle_id,model,image_url
2019,19990,Manual,8694,Petrol,145.0,35.3,1.5,Ford,SUV,0,11098, Kuga,/static/car_images/Ford_Kuga.jpg
2016,17949,Automatic,22000,Diesel,,,2.1,Mercedes-Benz,Sedan,0,100457, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,16995,Automatic,26500,Hybrid,0.0,70.6,1.8,Toyota,Other,0,65925, Auris,/static/car_images/Toyota_Auris.jpg
2018,6789,Manual,12603,Petrol,145.0,60.1,1.0,Hyundai,Other,0,40904, I10,/static/car_images/Hyundai_I10.jpg
2019,10000,Manual,13239,Petrol,150.0,57.7,1.0,Skoda,Hatchback,0,62480, Fabia,/static/car_images/Skoda_Fabia.jpg
2018,47990,Semi-Auto,10050,Diesel,145.0,32.8,3.0,Audi,SUV,0,33255, Q7,/static/car_images/Audi_Q7.jpg
2017,15995,Automatic,15000,Diesel,125.0,57.6,1.7,Hyundai,SUV,0,40938, Tucson,/static/car_images/Hyundai_Tucson.jpg
2019,23450,Semi-Auto,8585,Petrol,145.0,41.5,1.5,Audi,Hatchback,0,33113, A3,/static/car_images/Audi_A3.jpg
2019,9890,Manual,1878,Petrol,150.0,57.7,1.0,Skoda,Hatchback,0,62202, Fabia,/static/car_images/Skoda_Fabia.jpg
2015,7999,Automatic,59600,Petrol,145.0,47.9,1.4,Vauxhall-Opel,Hatchback,0,72556, Corsa,/static/car_images/default.jpg
2020,22995,Manual,5817,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,9602, Focus,/static/car_images/Ford_Focus.jpg
2019,30000,Automatic,6677,Hybrid,135.0,49.6,2.5,Toyota,SUV,0,63144, RAV4,/static/car_images/Toyota_RAV4.jpg
2019,44995,Automatic,100,Diesel,145.0,34.5,3.0,Volkswagen,SUV,0,96404, Touareg,/static/car_images/Volkswagen_Touareg.jpg
2017,10450,Manual,13308,Petrol,145.0,53.3,1.0,Ford,SUV,0,4451, EcoSport,/static/car_images/Ford_EcoSport.jpg
2016,8703,Manual,22500,Petrol,125.0,51.4,1.4,Vauxhall-Opel,Hatchback,0,74540, Astra,/static/car_images/default.jpg
2012,11490,Automatic,82000,Diesel,160.0,51.4,3.0,BMW,Sedan,0,25243, 5 Series,/static/car_images/BMW_5_Series.jpg
2018,8921,Manual,12233,Petrol,145.0,57.7,1.0,Hyundai,Hatchback,0,43057, I30,/static/car_images/Hyundai_I30.jpg
2014,9490,Manual,77000,Diesel,30.0,61.4,2.0,Skoda,Sedan,0,61443, Octavia,/static/car_images/Skoda_Octavia.jpg
2017,5990,Manual,27534,Petrol,145.0,64.2,1.0,Skoda,Other,0,59203, Citigo,/static/car_images/Skoda_Citigo.jpg
2015,7995,Manual,16563,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,13519, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,8250,Manual,91433,Diesel,20.0,72.4,1.6,Volkswagen,Hatchback,0,84533, Golf,/static/car_images/Volkswagen_Golf.jpg
2019,16035,Manual,9943,Petrol,,,1.0,Ford,Hatchback,0,107261, Focus,/static/car_images/Ford_Focus.jpg
2017,16495,Manual,24554,Diesel,145.0,60.1,2.0,Ford,SUV,0,12990, Kuga,/static/car_images/Ford_Kuga.jpg
2016,9598,Manual,20340,Diesel,,,1.5,Ford,Hatchback,0,102169, Focus,/static/car_images/Ford_Focus.jpg
2018,17630,Semi-Auto,11056,Diesel,145.0,64.2,2.0,BMW,Other,0,19135, 2 Series,/static/car_images/BMW_2_Series.jpg
2017,17790,Manual,41221,Diesel,125.0,58.9,2.0,Volkswagen,SUV,0,93822, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2016,29995,Automatic,27700,Diesel,200.0,47.9,2.1,Mercedes-Benz,Other,0,43742, GLE Class,/static/car_images/Mercedes-Benz_GLE_Class.jpg
2017,9595,Manual,17862,Petrol,20.0,62.8,1.0,Vauxhall-Opel,Hatchback,0,75488, Astra,/static/car_images/default.jpg
2017,6995,Manual,43345,Petrol,30.0,57.7,1.2,Ford,Other,0,16130, Ka+,/static/car_images/Ford_Ka+.jpg
2016,8998,Automatic,30439,Petrol,145.0,47.9,1.4,Vauxhall-Opel,Hatchback,0,70715, Corsa,/static/car_images/default.jpg
2016,8998,Manual,16471,Petrol,30.0,58.0,1.3,Toyota,Hatchback,0,63501, Yaris,/static/car_images/Toyota_Yaris.jpg
2018,17900,Semi-Auto,180,Diesel,145.0,51.4,1.5,Ford,Other,0,8092, Grand C-MAX,/static/car_images/Ford_Grand_C-MAX.jpg
2019,13985,Semi-Auto,33036,Diesel,150.0,45.6,2.0,Ford,Sedan,0,6175, Mondeo,/static/car_images/Ford_Mondeo.jpg
2019,16500,Manual,4591,Petrol,,,1.0,Ford,Hatchback,0,107268, Focus,/static/car_images/Ford_Focus.jpg
2018,13995,Automatic,14202,Hybrid,135.0,76.3,1.5,Toyota,Hatchback,0,65233, Yaris,/static/car_images/Toyota_Yaris.jpg
2017,12422,Manual,47100,Diesel,145.0,54.3,2.0,Vauxhall-Opel,Sedan,0,82073, Insignia,/static/car_images/default.jpg
2017,7998,Manual,22587,Petrol,30.0,54.3,1.4,Vauxhall-Opel,Hatchback,0,70075, Corsa,/static/car_images/default.jpg
2015,17490,Semi-Auto,36000,Petrol,265.0,37.2,3.0,BMW,Other,0,23757, 2 Series,/static/car_images/BMW_2_Series.jpg
2019,25490,Automatic,6000,Petrol,145.0,42.2,1.5,Audi,Other,0,33078, Q2,/static/car_images/Audi_Q2.jpg
2016,17999,Automatic,32475,Diesel,30.0,64.2,2.1,Mercedes-Benz,Sedan,0,54227, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2019,23995,Automatic,5278,Other,135.0,61.4,1.8,Toyota,Other,0,68871, Prius,/static/car_images/Toyota_Prius.jpg
2017,8998,Manual,20471,Petrol,30.0,58.0,1.3,Toyota,Hatchback,0,63633, Yaris,/static/car_images/Toyota_Yaris.jpg
2020,21490,Semi-Auto,5000,Petrol,145.0,39.8,2.0,Volkswagen,Hatchback,0,91697, Polo,/static/car_images/Volkswagen_Polo.jpg
2019,20991,Semi-Auto,3647,Petrol,145.0,39.8,2.0,Volkswagen,Hatchback,0,91583, Polo,/static/car_images/Volkswagen_Polo.jpg
2018,8470,Manual,9688,Petrol,145.0,54.3,1.2,Ford,Other,0,5488, Ka+,/static/car_images/Ford_Ka+.jpg
2016,19495,Automatic,20500,Diesel,125.0,57.7,2.1,Mercedes-Benz,Other,0,53681, CLS Class,/static/car_images/Mercedes-Benz_CLS_Class.jpg
2019,14517,Manual,10827,Petrol,145.0,39.2,1.4,Vauxhall-Opel,Other,0,77742, Mokka X,/static/car_images/default.jpg
2018,11300,Automatic,29252,Petrol,145.0,57.7,1.5,Skoda,Sedan,0,62340, Octavia,/static/car_images/Skoda_Octavia.jpg
2017,16340,Automatic,6000,Diesel,140.0,61.4,2.0,Volkswagen,Sedan,0,89415, Passat,/static/car_images/Volkswagen_Passat.jpg
2019,26299,Semi-Auto,8059,Petrol,145.0,47.1,1.5,Mercedes-Benz,Sedan,0,51878, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,38459,Automatic,25237,Diesel,305.0,37.2,3.0,Mercedes-Benz,Other,0,54930, GLS Class,/static/car_images/Mercedes-Benz_GLS_Class.jpg
2017,17497,Automatic,32010,Diesel,145.0,57.7,2.0,Volkswagen,Hatchback,0,87524, Golf,/static/car_images/Volkswagen_Golf.jpg
2020,13980,Semi-Auto,1200,Petrol,145.0,52.3,1.2,Hyundai,Other,0,42072, I10,/static/car_images/Hyundai_I10.jpg
2020,31450,Semi-Auto,8,Hybrid,145.0,60.1,2.0,BMW,Sedan,0,20667, 5 Series,/static/car_images/BMW_5_Series.jpg
2018,22998,Semi-Auto,18739,Diesel,150.0,60.1,2.1,Mercedes-Benz,Sedan,0,43761, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2019,29991,Automatic,1850,Diesel,145.0,47.9,2.0,Audi,Sedan,0,31755, A6,/static/car_images/Audi_A6.jpg
2019,16499,Automatic,7559,Petrol,145.0,55.5,1.5,BMW,Other,0,26721, 1 Series,/static/car_images/BMW_1_Series.jpg
2019,28382,Automatic,12585,Diesel,145.0,64.2,2.0,Mercedes-Benz,Sedan,0,47319, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2015,12500,Manual,58000,Diesel,,,2.0,Ford,Hatchback,0,103138, Focus,/static/car_images/Ford_Focus.jpg
2019,16590,Manual,4720,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,2876, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,31875,Semi-Auto,12,Petrol,145.0,48.7,2.0,BMW,Sedan,0,20206, 5 Series,/static/car_images/BMW_5_Series.jpg
2011,2695,Manual,99000,Petrol,125.0,50.4,1.2,Ford,Hatchback,0,13579, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,21970,Manual,2644,Diesel,150.0,39.2,2.0,Ford,SUV,0,12187, Kuga,/static/car_images/Ford_Kuga.jpg
2017,9795,Manual,20634,Petrol,125.0,50.4,1.4,Hyundai,Other,0,42014, IX20,/static/car_images/Hyundai_IX20.jpg
2019,27000,Automatic,12425,Diesel,145.0,39.2,2.0,Volkswagen,Other,0,97817, Tiguan Allspace,/static/car_images/Volkswagen_Tiguan_Allspace.jpg
2016,11000,Manual,19758,Diesel,0.0,74.3,1.6,Volkswagen,Hatchback,0,88467, Golf,/static/car_images/Volkswagen_Golf.jpg
2017,16450,Manual,36500,Diesel,125.0,60.1,2.0,Volkswagen,SUV,0,94607, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2016,7821,Manual,33322,Petrol,20.0,62.8,1.0,Hyundai,Hatchback,0,40497, I20,/static/car_images/Hyundai_I20.jpg
2001,12999,Automatic,122000,Petrol,305.0,22.3,5.0,Mercedes-Benz,Other,0,55901, SL CLASS,/static/car_images/Mercedes-Benz_SL_CLASS.jpg
2017,8300,Manual,23060,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,13970, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,17149,Manual,18828,Petrol,145.0,51.4,1.6,Mercedes-Benz,Other,0,54525, A Class,/static/car_images/Mercedes-Benz_A_Class.jpg
2017,16840,Automatic,47439,Diesel,145.0,56.5,3.0,BMW,Sedan,0,23870, 3 Series,/static/car_images/BMW_3_Series.jpg
2015,17795,Manual,21650,Petrol,145.0,47.1,2.0,Volkswagen,Hatchback,0,83735, Golf,/static/car_images/Volkswagen_Golf.jpg
2018,7995,Manual,7995,Petrol,145.0,68.9,1.0,Toyota,Other,0,67335, Aygo,/static/car_images/Toyota_Aygo.jpg
2015,8180,Manual,53255,Diesel,20.0,68.9,1.6,Vauxhall-Opel,Other,0,76314, Mokka,/static/car_images/default.jpg
2018,10995,Manual,56339,Diesel,145.0,67.3,1.6,Volkswagen,Hatchback,0,84484, Golf,/static/car_images/Volkswagen_Golf.jpg
2018,19995,Semi-Auto,4549,Diesel,145.0,62.8,2.0,Skoda,Sedan,0,58485, Superb,/static/car_images/Skoda_Superb.jpg
2019,27810,Automatic,6621,Diesel,145.0,61.4,2.0,Mercedes-Benz,Sedan,0,45698, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,15500,Manual,13240,Diesel,150.0,60.1,2.0,Ford,SUV,0,8710, Kuga,/static/car_images/Ford_Kuga.jpg
2019,34590,Automatic,999,Petrol,145.0,45.6,2.0,BMW,Other,0,23285, 4 Series,/static/car_images/BMW_4_Series.jpg
2019,22000,Automatic,4855,Diesel,,,2.0,Ford,Hatchback,0,106509, Focus,/static/car_images/Ford_Focus.jpg
2016,16100,Automatic,28344,Diesel,30.0,62.8,2.0,BMW,Sedan,0,27805, 5 Series,/static/car_images/BMW_5_Series.jpg
2019,19695,Semi-Auto,1900,Petrol,145.0,39.8,2.0,Volkswagen,Hatchback,0,91167, Polo,/static/car_images/Volkswagen_Polo.jpg
2019,19999,Manual,7256,Diesel,145.0,70.6,1.6,Vauxhall-Opel,SUV,0,81474, Grandland X,/static/car_images/default.jpg
2019,14498,Manual,15598,Diesel,150.0,72.4,1.5,BMW,Other,0,20072, 1 Series,/static/car_images/BMW_1_Series.jpg
2019,28361,Semi-Auto,101,Petrol,145.0,50.4,2.0,BMW,Other,0,20334, 2 Series,/static/car_images/BMW_2_Series.jpg
2019,18995,Manual,3340,Diesel,145.0,62.8,1.6,Skoda,SUV,0,58505, Karoq,/static/car_images/Skoda_Karoq.jpg
2019,15499,Manual,1952,Petrol,145.0,52.3,1.0,Volkswagen,Hatchback,0,92132, Polo,/static/car_images/Volkswagen_Polo.jpg
2014,12170,Manual,80951,Diesel,30.0,61.4,2.0,Audi,Other,0,37155, A5,/static/car_images/Audi_A5.jpg
2016,15300,Automatic,48507,Diesel,,,2.1,Mercedes-Benz,Sedan,0,101687, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,20100,Automatic,24348,Diesel,,,2.1,Mercedes-Benz,Sedan,0,101591, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2015,8998,Manual,32337,Diesel,30.0,62.8,2.0,Vauxhall-Opel,Sedan,0,81591, Insignia,/static/car_images/default.jpg
2016,8295,Manual,2700,Petrol,30.0,58.0,1.3,Toyota,Hatchback,0,64821, Yaris,/static/car_images/Toyota_Yaris.jpg
2019,28990,Automatic,3569,Diesel,,,2.0,Mercedes-Benz,Sedan,0,98045, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2019,25386,Semi-Auto,6215,Diesel,145.0,49.6,2.0,Volkswagen,Hatchback,0,85325, Golf,/static/car_images/Volkswagen_Golf.jpg
2019,19000,Automatic,12859,Petrol,,,1.0,Ford,Hatchback,0,104428, Focus,/static/car_images/Ford_Focus.jpg
2017,9995,Manual,15725,Petrol,150.0,65.7,1.0,Ford,Hatchback,0,13535, Fiesta,/static/car_images/Ford_Fiesta.jpg
2015,8199,Manual,50119,Petrol,30.0,58.9,1.2,Toyota,Other,0,65981, Auris,/static/car_images/Toyota_Auris.jpg
2019,21990,Semi-Auto,4459,Petrol,145.0,43.5,1.5,Volkswagen,Hatchback,0,86955, Golf,/static/car_images/Volkswagen_Golf.jpg
2017,16995,Manual,39684,Diesel,150.0,67.3,2.0,Ford,Hatchback,0,10021, Focus,/static/car_images/Ford_Focus.jpg
2019,28499,Semi-Auto,15096,Diesel,,,2.0,Mercedes-Benz,Sedan,0,100174, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2018,17495,Manual,30,Petrol,145.0,44.1,1.0,Hyundai,Other,0,41399, Kona,/static/car_images/Hyundai_Kona.jpg
2015,7299,Manual,42324,Diesel,0.0,88.3,1.5,Ford,Hatchback,0,15820, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,19990,Manual,2306,Petrol,145.0,50.4,1.5,Volkswagen,Hatchback,0,85565, Golf,/static/car_images/Volkswagen_Golf.jpg
2010,3599,Manual,62212,Petrol,200.0,42.2,1.6,Vauxhall-Opel,Other,0,80148, Zafira,/static/car_images/default.jpg
2014,9999,Automatic,74012,Diesel,160.0,52.3,2.0,BMW,Other,0,27155, X1,/static/car_images/BMW_X1.jpg
2020,21865,Manual,500,Petrol,145.0,55.4,1.0,Ford,Hatchback,0,6367, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,20300,Automatic,21650,Diesel,30.0,64.2,2.1,Mercedes-Benz,Sedan,0,56047, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2016,19000,Automatic,42691,Diesel,145.0,54.3,2.0,BMW,Other,0,18086, X3,/static/car_images/BMW_X3.jpg
2019,40649,Semi-Auto,11130,Petrol,,,3.0,Mercedes-Benz,Sedan,0,100071, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2019,26995,Semi-Auto,1,Diesel,,,1.6,Mercedes-Benz,Sedan,0,99668, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2020,17998,Manual,10,Diesel,145.0,70.6,1.5,Vauxhall-Opel,Hatchback,0,70055, Corsa,/static/car_images/default.jpg
2017,6695,Manual,47000,Petrol,145.0,55.4,1.4,Vauxhall-Opel,Hatchback,0,69402, Corsa,/static/car_images/default.jpg
2018,13739,Manual,8230,Petrol,145.0,54.3,1.0,Ford,SUV,0,3786, EcoSport,/static/car_images/Ford_EcoSport.jpg
2019,22498,Semi-Auto,10,Diesel,145.0,47.1,1.6,Volkswagen,Sedan,0,88582, Passat,/static/car_images/Volkswagen_Passat.jpg
2019,22500,Manual,2500,Petrol,145.0,45.6,1.5,Volkswagen,Hatchback,0,86468, Golf,/static/car_images/Volkswagen_Golf.jpg
2019,26302,Semi-Auto,3356,Diesel,145.0,44.8,1.6,Audi,Other,0,31228, Q2,/static/car_images/Audi_Q2.jpg
2019,28990,Automatic,1544,Diesel,145.0,64.2,2.0,Mercedes-Benz,Sedan,0,49198, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2019,18750,Manual,10800,Diesel,145.0,54.3,1.5,Ford,SUV,0,1824, Kuga,/static/car_images/Ford_Kuga.jpg
2020,22901,Automatic,10,Petrol,145.0,45.6,1.0,Volkswagen,Other,0,89500, T-Cross,/static/car_images/Volkswagen_T-Cross.jpg
2018,18991,Semi-Auto,1100,Diesel,145.0,67.3,2.0,BMW,Other,0,22428, 2 Series,/static/car_images/BMW_2_Series.jpg
2019,23495,Automatic,4685,Diesel,145.0,48.7,2.0,Skoda,Sedan,0,59007, Superb,/static/car_images/Skoda_Superb.jpg
2017,14699,Automatic,27743,Diesel,145.0,70.6,1.6,Audi,Hatchback,0,36399, A3,/static/car_images/Audi_A3.jpg
2015,7245,Manual,46510,Petrol,30.0,55.4,1.0,Ford,Other,0,8844, B-MAX,/static/car_images/Ford_B-MAX.jpg
2015,13649,Semi-Auto,35464,Diesel,,,2.1,Mercedes-Benz,Sedan,0,100677, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,19995,Semi-Auto,27578,Hybrid,0.0,166.0,1.4,Volkswagen,Sedan,0,88561, Passat,/static/car_images/Volkswagen_Passat.jpg
2016,26250,Automatic,29614,Diesel,205.0,47.1,3.0,BMW,SUV,0,27539, X5,/static/car_images/BMW_X5.jpg
2019,23979,Semi-Auto,5425,Diesel,145.0,55.4,2.0,Mercedes-Benz,Other,0,50909, B Class,/static/car_images/Mercedes-Benz_B_Class.jpg
2020,22690,Semi-Auto,5000,Petrol,145.0,44.8,1.5,Audi,Hatchback,0,32339, A1,/static/car_images/Audi_A1.jpg
2013,9498,Manual,43067,Diesel,125.0,58.9,2.0,Volkswagen,Other,0,97942, CC,/static/car_images/Volkswagen_CC.jpg
2014,13989,Manual,45995,Diesel,20.0,67.3,2.0,Volkswagen,Hatchback,0,84302, Golf,/static/car_images/Volkswagen_Golf.jpg
2016,7500,Manual,32285,Petrol,125.0,53.3,1.2,Vauxhall-Opel,Other,0,80675, Adam,/static/car_images/default.jpg
2019,10750,Manual,32,Petrol,145.0,57.7,1.0,Toyota,Other,0,68121, Aygo,/static/car_images/Toyota_Aygo.jpg
2018,41499,Automatic,15191,Diesel,150.0,38.2,2.8,Toyota,SUV,0,69241, Land Cruiser,/static/car_images/Toyota_Land_Cruiser.jpg
2019,9699,Manual,17084,Petrol,145.0,46.3,1.2,Hyundai,Hatchback,0,41363, I20,/static/car_images/Hyundai_I20.jpg
2015,6300,Manual,69659,Diesel,0.0,76.3,2.0,Vauxhall-Opel,Sedan,0,82595, Insignia,/static/car_images/default.jpg
2018,16998,Manual,11385,Diesel,145.0,64.2,1.5,Ford,SUV,0,2029, Kuga,/static/car_images/Ford_Kuga.jpg
2019,33949,Semi-Auto,6982,Diesel,145.0,39.2,2.2,Hyundai,SUV,0,42872, Santa Fe,/static/car_images/Hyundai_Santa_Fe.jpg
2015,6999,Manual,65201,Diesel,0.0,76.3,2.0,Vauxhall-Opel,Sedan,0,82112, Insignia,/static/car_images/default.jpg
2017,22250,Semi-Auto,16613,Diesel,145.0,50.4,3.0,BMW,Other,0,24171, 4 Series,/static/car_images/BMW_4_Series.jpg
2017,7570,Manual,24315,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,1673, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,11456,Manual,2837,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,4475, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,9800,Manual,11365,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,8970, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,7495,Manual,34391,Petrol,160.0,47.1,1.4,Vauxhall-Opel,Other,0,82671, GTC,/static/car_images/default.jpg
2016,7990,Manual,35950,Petrol,20.0,60.1,1.0,Volkswagen,Hatchback,0,91148, Polo,/static/car_images/Volkswagen_Polo.jpg
2019,39995,Semi-Auto,1501,Petrol,145.0,39.2,3.0,BMW,Sedan,0,22276, 5 Series,/static/car_images/BMW_5_Series.jpg
2015,10000,Manual,45888,Diesel,20.0,68.9,1.5,Ford,Other,0,11863, C-MAX,/static/car_images/Ford_C-MAX.jpg
2016,16900,Automatic,46915,Diesel,20.0,72.4,2.0,Mercedes-Benz,Sedan,0,55466, E Class,/static/car_images/Mercedes-Benz_E_Class.jpg
2015,12980,Semi-Auto,46500,Diesel,,,2.1,Mercedes-Benz,Sedan,0,99057, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2014,13495,Manual,31650,Petrol,150.0,49.6,1.8,Audi,Other,0,34646, A5,/static/car_images/Audi_A5.jpg
2016,8798,Manual,47577,Diesel,,,1.5,Ford,Hatchback,0,102222, Focus,/static/car_images/Ford_Focus.jpg
2015,11399,Manual,21307,Diesel,20.0,68.9,2.0,Volkswagen,Hatchback,0,87815, Golf,/static/car_images/Volkswagen_Golf.jpg
2016,15498,Manual,75865,Diesel,20.0,67.3,2.1,Mercedes-Benz,Other,0,46918, CL Class,/static/car_images/Mercedes-Benz_CL_Class.jpg
2017,11000,Automatic,4159,Petrol,30.0,58.0,1.3,Toyota,Hatchback,0,63743, Yaris,/static/car_images/Toyota_Yaris.jpg
2019,12995,Semi-Auto,14140,Petrol,145.0,60.1,1.0,Skoda,Hatchback,0,60013, Fabia,/static/car_images/Skoda_Fabia.jpg
2019,21499,Manual,3252,Diesel,145.0,65.7,2.0,Ford,Sedan,0,10970, Mondeo,/static/car_images/Ford_Mondeo.jpg
2016,5987,Manual,59992,Petrol,30.0,55.4,1.4,Vauxhall-Opel,Hatchback,0,71756, Corsa,/static/car_images/default.jpg
2016,6990,Manual,19947,Petrol,30.0,55.4,1.2,Hyundai,Hatchback,0,43187, I20,/static/car_images/Hyundai_I20.jpg
2016,11898,Automatic,37008,Diesel,200.0,46.3,2.0,Vauxhall-Opel,Other,0,79793, Zafira,/static/car_images/default.jpg
2016,15149,Manual,34608,Petrol,200.0,42.8,2.0,BMW,Other,0,27099, 2 Series,/static/car_images/BMW_2_Series.jpg
2015,5891,Manual,72809,Petrol,20.0,60.1,1.0,Volkswagen,Hatchback,0,91061, Polo,/static/car_images/Volkswagen_Polo.jpg
2019,26930,Semi-Auto,4030,Petrol,145.0,40.4,2.0,BMW,Other,0,19243, X2,/static/car_images/BMW_X2.jpg
2019,24999,Manual,6746,Petrol,,,2.3,Ford,Hatchback,0,106010, Focus,/static/car_images/Ford_Focus.jpg
2019,21595,Automatic,5595,Diesel,145.0,47.1,1.6,Skoda,SUV,0,62219, Karoq,/static/car_images/Skoda_Karoq.jpg
2019,24980,Semi-Auto,9,Petrol,145.0,53.3,1.3,Mercedes-Benz,Other,0,46439, A Class,/static/car_images/Mercedes-Benz_A_Class.jpg
2018,26000,Automatic,11261,Petrol,145.0,41.5,3.0,BMW,Sedan,0,27674, 3 Series,/static/car_images/BMW_3_Series.jpg
2018,20745,Manual,12245,Petrol,150.0,49.6,1.4,Audi,Other,0,34230, Q3,/static/car_images/Audi_Q3.jpg
2019,13695,Manual,2047,Petrol,150.0,34.4,1.5,Ford,SUV,0,17351, Kuga,/static/car_images/Ford_Kuga.jpg
2016,6390,Manual,33885,Petrol,30.0,55.4,1.4,Vauxhall-Opel,Hatchback,0,69901, Corsa,/static/car_images/default.jpg
2017,19000,Automatic,21500,Diesel,150.0,49.6,2.0,Volkswagen,SUV,0,94561, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2014,12490,Automatic,68000,Diesel,125.0,57.6,2.0,BMW,Sedan,0,25330, 5 Series,/static/car_images/BMW_5_Series.jpg
2017,11500,Manual,27000,Diesel,,,1.5,Ford,Hatchback,0,102991, Focus,/static/car_images/Ford_Focus.jpg
2019,21000,Manual,17125,Petrol,145.0,47.1,1.0,Audi,Hatchback,0,32042, A3,/static/car_images/Audi_A3.jpg
2015,12405,Automatic,39132,Petrol,125.0,53.3,1.5,BMW,Other,0,26112, 2 Series,/static/car_images/BMW_2_Series.jpg
2013,11741,Semi-Auto,57000,Diesel,125.0,60.1,2.0,BMW,Other,0,21920, 1 Series,/static/car_images/BMW_1_Series.jpg
2019,18499,Manual,5000,Petrol,145.0,47.9,1.0,Volkswagen,Other,0,89476, T-Cross,/static/car_images/Volkswagen_T-Cross.jpg
2016,15500,Manual,28344,Diesel,,,0.0,Ford,Hatchback,0,105778, Focus,/static/car_images/Ford_Focus.jpg
2016,8750,Manual,30000,Petrol,20.0,60.1,1.0,Volkswagen,Hatchback,0,90562, Polo,/static/car_images/Volkswagen_Polo.jpg
2019,25995,Semi-Auto,9600,Petrol,145.0,37.7,2.0,Volkswagen,Hatchback,0,83780, Golf,/static/car_images/Volkswagen_Golf.jpg
2016,7800,Manual,26410,Petrol,20.0,61.4,1.0,Volkswagen,Other,0,95813, Up,/static/car_images/Volkswagen_Up.jpg
2016,10250,Manual,29705,Petrol,,,1.0,Ford,Hatchback,0,106943, Focus,/static/car_images/Ford_Focus.jpg
2019,21490,Manual,4532,Petrol,145.0,42.2,1.5,Volkswagen,Other,0,83304, T-Roc,/static/car_images/Volkswagen_T-Roc.jpg
2019,27824,Semi-Auto,6634,Petrol,145.0,37.7,2.0,Volkswagen,Hatchback,0,86349, Golf,/static/car_images/Volkswagen_Golf.jpg
2018,19000,Manual,10094,Petrol,150.0,55.4,1.0,Audi,Other,0,31978, Q2,/static/car_images/Audi_Q2.jpg
2019,18995,Semi-Auto,5955,Diesel,145.0,70.6,2.0,BMW,Other,0,24773, 1 Series,/static/car_images/BMW_1_Series.jpg
2014,11990,Automatic,50000,Diesel,20.0,65.7,2.1,Mercedes-Benz,Sedan,0,53169, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2018,10395,Manual,19027,Petrol,145.0,64.2,1.0,Vauxhall-Opel,Hatchback,0,73764, Astra,/static/car_images/default.jpg
2016,13991,Semi-Auto,44002,Diesel,20.0,68.9,2.0,BMW,Sedan,0,18641, 5 Series,/static/car_images/BMW_5_Series.jpg
2016,10799,Manual,37025,Diesel,0.0,83.1,1.5,BMW,Other,0,27261, 1 Series,/static/car_images/BMW_1_Series.jpg
2019,20490,Automatic,23,Petrol,145.0,45.6,1.5,Volkswagen,Hatchback,0,84959, Golf,/static/car_images/Volkswagen_Golf.jpg
2016,22888,Automatic,41000,Diesel,200.0,47.1,2.0,Audi,SUV,0,35664, Q5,/static/car_images/Audi_Q5.jpg
2015,7795,Manual,63267,Petrol,30.0,55.4,1.4,Skoda,Sedan,0,60625, Octavia,/static/car_images/Skoda_Octavia.jpg
2014,6997,Manual,23303,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,5904, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,9998,Manual,14425,Petrol,30.0,58.9,1.2,Toyota,Other,0,65529, Auris,/static/car_images/Toyota_Auris.jpg
